order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Order text
966,389,4,20-06-2017,22-06-2017,22-06-2017,3,8,deliverd
967,1323,4,21-06-2017,24-06-2017,24-06-2017,2,6,deliverd
968,1403,4,21-06-2017,23-06-2017,23-06-2017,2,6,deliverd
969,248,4,21-06-2017,24-06-2017,22-06-2017,3,9,deliverd
970,836,4,22-06-2017,25-06-2017,23-06-2017,2,7,deliverd
971,1426,4,22-06-2017,23-06-2017,24-06-2017,3,8,deliverd
972,270,4,23-06-2017,24-06-2017,25-06-2017,2,7,deliverd
973,238,4,24-06-2017,27-06-2017,27-06-2017,2,6,deliverd
974,511,4,24-06-2017,27-06-2017,27-06-2017,3,8,deliverd
975,1092,4,25-06-2017,27-06-2017,28-06-2017,2,6,deliverd
976,1266,4,25-06-2017,28-06-2017,27-06-2017,3,9,deliverd
977,400,4,26-06-2017,28-06-2017,27-06-2017,2,7,deliverd
978,1123,4,26-06-2017,28-06-2017,27-06-2017,2,6,deliverd
979,1190,4,26-06-2017,29-06-2017,27-06-2017,2,6,deliverd
980,328,4,26-06-2017,28-06-2017,27-06-2017,3,9,deliverd
981,687,4,26-06-2017,29-06-2017,28-06-2017,3,8,deliverd
982,1423,4,26-06-2017,29-06-2017,28-06-2017,3,9,deliverd
983,1158,4,27-06-2017,28-06-2017,29-06-2017,2,6,deliverd
984,1287,4,27-06-2017,28-06-2017,29-06-2017,2,7,deliverd
985,461,4,30-06-2017,02-07-2017,01-07-2017,2,6,deliverd
986,556,4,30-06-2017,03-07-2017,01-07-2017,2,7,deliverd
987,172,4,02-07-2017,04-07-2017,04-07-2017,1,2,deliverd
988,436,4,02-07-2017,04-07-2017,05-07-2017,2,6,deliverd
989,1145,4,02-07-2017,04-07-2017,03-07-2017,2,6,deliverd
990,706,4,04-07-2017,07-07-2017,07-07-2017,2,7,deliverd
991,751,4,06-07-2017,07-07-2017,09-07-2017,1,2,deliverd
992,723,4,07-07-2017,10-07-2017,09-07-2017,2,7,deliverd
993,1415,4,09-07-2017,11-07-2017,11-07-2017,1,3,deliverd
994,419,4,09-07-2017,11-07-2017,11-07-2017,2,7,deliverd
995,621,4,11-07-2017,13-07-2017,14-07-2017,1,2,deliverd
996,915,4,11-07-2017,12-07-2017,12-07-2017,1,2,deliverd
997,485,4,11-07-2017,13-07-2017,14-07-2017,2,7,deliverd
998,219,4,12-07-2017,13-07-2017,14-07-2017,2,7,deliverd
999,590,4,12-07-2017,13-07-2017,14-07-2017,2,6,deliverd
1000,645,4,12-07-2017,14-07-2017,15-07-2017,2,7,deliverd
1001,354,4,13-07-2017,16-07-2017,15-07-2017,2,6,deliverd
1002,1418,4,14-07-2017,16-07-2017,16-07-2017,1,3,deliverd
1003,503,4,14-07-2017,16-07-2017,16-07-2017,2,7,deliverd
1004,1389,4,14-07-2017,17-07-2017,16-07-2017,2,6,deliverd
1005,266,4,15-07-2017,17-07-2017,16-07-2017,2,7,deliverd
1006,1070,4,15-07-2017,18-07-2017,17-07-2017,2,7,deliverd
1007,1115,4,16-07-2017,17-07-2017,17-07-2017,2,6,deliverd
1008,1345,4,16-07-2017,18-07-2017,18-07-2017,2,6,deliverd
1009,1064,4,16-07-2017,19-07-2017,19-07-2017,3,8,deliverd
1010,8,3,18-07-2017,18-07-2017,NULL,2,7,shipped
1011,495,4,18-07-2017,21-07-2017,21-07-2017,1,3,deliverd
1012,620,4,18-07-2017,20-07-2017,20-07-2017,2,7,deliverd
1013,174,4,19-07-2017,22-07-2017,21-07-2017,2,6,deliverd
1014,748,4,19-07-2017,21-07-2017,21-07-2017,2,6,deliverd
1015,799,4,19-07-2017,22-07-2017,21-07-2017,2,7,deliverd
1016,1417,4,19-07-2017,20-07-2017,21-07-2017,3,9,deliverd
1017,168,4,20-07-2017,21-07-2017,23-07-2017,2,6,deliverd
1018,290,4,22-07-2017,23-07-2017,23-07-2017,2,6,deliverd
1019,408,4,22-07-2017,23-07-2017,24-07-2017,2,7,deliverd
1020,16,3,23-07-2017,23-07-2017,NULL,2,6,shipped
1021,125,4,23-07-2017,24-07-2017,26-07-2017,2,6,deliverd
1022,353,4,23-07-2017,26-07-2017,24-07-2017,2,7,deliverd
1023,356,4,23-07-2017,26-07-2017,25-07-2017,2,6,deliverd
1024,837,4,23-07-2017,25-07-2017,26-07-2017,2,7,deliverd
1025,1304,4,23-07-2017,26-07-2017,26-07-2017,2,6,deliverd
1026,1370,4,26-07-2017,28-07-2017,29-07-2017,1,2,deliverd
1027,588,4,26-07-2017,28-07-2017,28-07-2017,2,6,deliverd
1028,1273,4,27-07-2017,28-07-2017,30-07-2017,2,7,deliverd
1029,407,4,29-07-2017,30-07-2017,01-08-2017,1,3,deliverd
1030,161,4,29-07-2017,30-07-2017,31-07-2017,2,6,deliverd
1031,1308,4,30-07-2017,01-08-2017,02-08-2017,1,2,deliverd
1032,429,4,30-07-2017,02-08-2017,01-08-2017,2,6,deliverd
1033,582,4,30-07-2017,31-07-2017,02-08-2017,2,7,deliverd
1034,895,4,30-07-2017,31-07-2017,31-07-2017,2,7,deliverd
1035,1283,4,30-07-2017,02-08-2017,02-08-2017,2,6,deliverd
1036,1442,4,30-07-2017,01-08-2017,31-07-2017,2,6,deliverd
1037,1229,4,31-07-2017,02-08-2017,03-08-2017,2,6,deliverd
1038,1281,4,31-07-2017,01-08-2017,03-08-2017,2,7,deliverd
1039,1077,4,02-08-2017,04-08-2017,03-08-2017,2,7,deliverd
1040,1225,4,04-08-2017,07-08-2017,05-08-2017,1,2,deliverd
1041,70,4,04-08-2017,06-08-2017,05-08-2017,2,7,deliverd
1042,539,4,06-08-2017,07-08-2017,07-08-2017,2,7,deliverd
1043,1235,4,06-08-2017,09-08-2017,08-08-2017,2,6,deliverd
1044,1270,4,07-08-2017,10-08-2017,08-08-2017,2,7,deliverd
1045,185,4,07-08-2017,09-08-2017,10-08-2017,3,9,deliverd
1046,1134,4,07-08-2017,09-08-2017,08-08-2017,3,8,deliverd
1047,116,3,08-08-2017,08-08-2017,NULL,3,8,shipped
1048,777,4,08-08-2017,10-08-2017,09-08-2017,2,7,deliverd
1049,194,4,09-08-2017,11-08-2017,10-08-2017,1,2,deliverd
1050,239,4,09-08-2017,12-08-2017,12-08-2017,1,3,deliverd
1051,209,4,10-08-2017,11-08-2017,11-08-2017,2,7,deliverd
1052,460,4,10-08-2017,12-08-2017,13-08-2017,2,6,deliverd
1053,1439,4,10-08-2017,11-08-2017,12-08-2017,2,6,deliverd
1054,189,4,11-08-2017,12-08-2017,12-08-2017,2,7,deliverd
1055,140,4,12-08-2017,15-08-2017,15-08-2017,2,6,deliverd
1056,325,4,12-08-2017,15-08-2017,13-08-2017,2,7,deliverd
1057,456,4,12-08-2017,15-08-2017,13-08-2017,2,7,deliverd
1058,782,4,13-08-2017,16-08-2017,14-08-2017,2,6,deliverd
1059,6,4,14-08-2017,17-08-2017,17-08-2017,2,7,deliverd
1060,182,4,15-08-2017,18-08-2017,17-08-2017,2,6,deliverd
1061,655,4,15-08-2017,18-08-2017,18-08-2017,2,7,deliverd
1062,1210,4,15-08-2017,17-08-2017,18-08-2017,2,6,deliverd
1063,198,4,16-08-2017,19-08-2017,19-08-2017,3,8,deliverd
1064,898,4,16-08-2017,18-08-2017,19-08-2017,3,9,deliverd
1065,25,4,17-08-2017,19-08-2017,19-08-2017,2,7,deliverd
1066,106,4,17-08-2017,20-08-2017,19-08-2017,2,7,deliverd
1067,225,4,17-08-2017,19-08-2017,19-08-2017,2,7,deliverd
1068,453,4,17-08-2017,20-08-2017,19-08-2017,2,7,deliverd
1069,493,4,17-08-2017,19-08-2017,18-08-2017,2,6,deliverd
1070,596,4,17-08-2017,20-08-2017,18-08-2017,2,7,deliverd
1071,602,4,17-08-2017,20-08-2017,18-08-2017,3,8,deliverd
1072,47,3,18-08-2017,18-08-2017,NULL,1,3,shipped
1073,911,4,18-08-2017,19-08-2017,21-08-2017,2,7,deliverd
1074,11,3,19-08-2017,19-08-2017,NULL,2,6,shipped
1075,1003,4,19-08-2017,21-08-2017,22-08-2017,1,3,deliverd
1076,42,4,19-08-2017,22-08-2017,22-08-2017,2,6,deliverd
1077,412,4,19-08-2017,20-08-2017,21-08-2017,2,6,deliverd
1078,793,4,19-08-2017,21-08-2017,20-08-2017,2,6,deliverd
1079,812,4,19-08-2017,20-08-2017,20-08-2017,2,7,deliverd
1080,1086,4,19-08-2017,20-08-2017,20-08-2017,2,7,deliverd
1081,1106,4,19-08-2017,22-08-2017,22-08-2017,2,6,deliverd
1082,1327,4,20-08-2017,22-08-2017,21-08-2017,2,6,deliverd
1083,1372,4,20-08-2017,23-08-2017,23-08-2017,2,6,deliverd
1084,2,4,21-08-2017,24-08-2017,23-08-2017,1,2,deliverd
1085,305,4,21-08-2017,23-08-2017,23-08-2017,1,3,deliverd
1086,220,4,21-08-2017,23-08-2017,24-08-2017,2,7,deliverd
1087,675,4,22-08-2017,23-08-2017,25-08-2017,3,8,deliverd
1088,1160,4,22-08-2017,23-08-2017,23-08-2017,3,8,deliverd
1089,46,3,23-08-2017,23-08-2017,NULL,1,2,shipped
1090,1427,4,24-08-2017,26-08-2017,26-08-2017,1,2,deliverd
1091,1260,4,24-08-2017,25-08-2017,25-08-2017,2,7,deliverd
1092,40,4,25-08-2017,28-08-2017,27-08-2017,1,2,deliverd
1093,326,4,25-08-2017,28-08-2017,26-08-2017,1,3,deliverd
1094,828,4,25-08-2017,27-08-2017,28-08-2017,2,6,deliverd
1095,1382,4,26-08-2017,28-08-2017,27-08-2017,3,9,deliverd
1096,589,4,27-08-2017,29-08-2017,29-08-2017,1,2,deliverd
1097,1311,4,27-08-2017,30-08-2017,28-08-2017,2,6,deliverd
1098,752,4,28-08-2017,30-08-2017,30-08-2017,1,2,deliverd
1099,1128,4,28-08-2017,29-08-2017,30-08-2017,2,6,deliverd
1100,1392,4,28-08-2017,29-08-2017,29-08-2017,2,7,deliverd
1101,379,4,29-08-2017,30-08-2017,30-08-2017,2,7,deliverd
1102,1317,4,29-08-2017,31-08-2017,31-08-2017,2,6,deliverd
1103,1394,4,31-08-2017,02-09-2017,02-09-2017,2,7,deliverd
1104,268,4,01-09-2017,04-09-2017,03-09-2017,2,6,deliverd
1105,747,4,01-09-2017,04-09-2017,03-09-2017,3,8,deliverd
1106,1009,4,02-09-2017,04-09-2017,04-09-2017,2,6,deliverd
1107,1424,4,02-09-2017,05-09-2017,05-09-2017,2,7,deliverd
1108,735,4,03-09-2017,05-09-2017,04-09-2017,1,3,deliverd
1109,23,4,03-09-2017,04-09-2017,04-09-2017,2,6,deliverd
1110,912,4,04-09-2017,07-09-2017,07-09-2017,2,6,deliverd
1111,930,4,04-09-2017,06-09-2017,05-09-2017,2,6,deliverd
1112,798,4,05-09-2017,08-09-2017,07-09-2017,2,7,deliverd
1113,388,4,06-09-2017,08-09-2017,07-09-2017,2,7,deliverd
1114,1036,4,06-09-2017,08-09-2017,08-09-2017,2,6,deliverd
1115,1100,4,07-09-2017,09-09-2017,09-09-2017,2,6,deliverd
1116,52,4,08-09-2017,10-09-2017,10-09-2017,2,7,deliverd
1117,334,4,08-09-2017,10-09-2017,10-09-2017,2,6,deliverd
1118,1023,4,08-09-2017,11-09-2017,11-09-2017,2,6,deliverd
1119,749,4,10-09-2017,12-09-2017,13-09-2017,1,2,deliverd
1120,1269,4,10-09-2017,12-09-2017,13-09-2017,2,7,deliverd
1121,143,4,11-09-2017,13-09-2017,12-09-2017,2,7,deliverd
1122,1132,4,12-09-2017,14-09-2017,14-09-2017,2,6,deliverd
1123,598,4,13-09-2017,14-09-2017,14-09-2017,2,7,deliverd
1124,275,4,13-09-2017,14-09-2017,16-09-2017,3,9,deliverd
1125,945,4,14-09-2017,15-09-2017,15-09-2017,2,7,deliverd
1126,1213,4,14-09-2017,16-09-2017,15-09-2017,3,8,deliverd
1127,494,4,15-09-2017,16-09-2017,16-09-2017,2,7,deliverd
1128,936,4,15-09-2017,17-09-2017,16-09-2017,2,6,deliverd
1129,663,4,17-09-2017,18-09-2017,20-09-2017,2,6,deliverd
1130,69,4,18-09-2017,20-09-2017,20-09-2017,1,3,deliverd
1131,1178,4,18-09-2017,20-09-2017,19-09-2017,1,3,deliverd
1132,351,4,19-09-2017,20-09-2017,20-09-2017,2,6,deliverd
1133,517,4,19-09-2017,21-09-2017,21-09-2017,2,7,deliverd
1134,978,4,19-09-2017,22-09-2017,20-09-2017,2,6,deliverd
1135,1347,4,19-09-2017,21-09-2017,20-09-2017,2,6,deliverd
1136,1050,4,20-09-2017,21-09-2017,21-09-2017,2,6,deliverd
1137,810,4,20-09-2017,23-09-2017,23-09-2017,3,8,deliverd
1138,254,4,21-09-2017,23-09-2017,22-09-2017,1,2,deliverd
1139,1006,4,21-09-2017,22-09-2017,23-09-2017,1,2,deliverd
1140,1063,4,21-09-2017,22-09-2017,22-09-2017,3,8,deliverd
1141,1076,4,22-09-2017,23-09-2017,24-09-2017,1,2,deliverd
1142,554,4,23-09-2017,26-09-2017,26-09-2017,1,3,deliverd
1143,1087,4,24-09-2017,26-09-2017,27-09-2017,1,2,deliverd
1144,1414,4,24-09-2017,27-09-2017,27-09-2017,2,7,deliverd
1145,617,4,25-09-2017,27-09-2017,26-09-2017,2,6,deliverd
1146,757,4,25-09-2017,26-09-2017,28-09-2017,2,7,deliverd
1147,1344,4,25-09-2017,26-09-2017,27-09-2017,2,6,deliverd
1148,1379,4,25-09-2017,26-09-2017,27-09-2017,2,7,deliverd
1149,787,4,27-09-2017,30-09-2017,30-09-2017,2,7,deliverd
1150,1183,4,28-09-2017,01-10-2017,30-09-2017,2,7,deliverd
1151,708,4,29-09-2017,30-09-2017,30-09-2017,1,3,deliverd
1152,1244,4,29-09-2017,02-10-2017,01-10-2017,2,6,deliverd
1153,720,4,30-09-2017,03-10-2017,03-10-2017,2,7,deliverd
1154,789,4,30-09-2017,03-10-2017,03-10-2017,2,7,deliverd
1155,865,4,30-09-2017,01-10-2017,01-10-2017,2,7,deliverd
1156,869,4,30-09-2017,03-10-2017,03-10-2017,2,7,deliverd
1157,24,4,01-10-2017,03-10-2017,04-10-2017,1,3,deliverd
1158,889,4,01-10-2017,03-10-2017,02-10-2017,1,2,deliverd
1159,1221,4,01-10-2017,02-10-2017,03-10-2017,1,3,deliverd
1160,1262,4,01-10-2017,02-10-2017,04-10-2017,1,2,deliverd
1161,41,4,01-10-2017,04-10-2017,02-10-2017,2,7,deliverd
1162,888,4,01-10-2017,03-10-2017,03-10-2017,2,6,deliverd
1163,934,4,01-10-2017,02-10-2017,02-10-2017,2,6,deliverd
1164,1067,4,01-10-2017,02-10-2017,03-10-2017,2,6,deliverd
1165,652,4,02-10-2017,03-10-2017,05-10-2017,2,7,deliverd
1166,286,4,03-10-2017,04-10-2017,04-10-2017,2,7,deliverd
1167,900,4,04-10-2017,07-10-2017,06-10-2017,1,2,deliverd
1168,1031,4,04-10-2017,05-10-2017,06-10-2017,2,6,deliverd
1169,1421,4,04-10-2017,06-10-2017,07-10-2017,2,7,deliverd
1170,534,4,05-10-2017,07-10-2017,06-10-2017,2,6,deliverd
1171,826,4,05-10-2017,06-10-2017,08-10-2017,2,6,deliverd
1172,1339,4,07-10-2017,10-10-2017,09-10-2017,2,7,deliverd
1173,548,4,08-10-2017,10-10-2017,09-10-2017,2,7,deliverd
1174,1109,4,08-10-2017,10-10-2017,11-10-2017,2,6,deliverd
1175,292,4,09-10-2017,11-10-2017,12-10-2017,2,6,deliverd
1176,1111,4,10-10-2017,13-10-2017,11-10-2017,3,9,deliverd
1177,21,3,12-10-2017,12-10-2017,NULL,3,9,shipped
1178,771,4,12-10-2017,15-10-2017,13-10-2017,2,6,deliverd
1179,1150,4,12-10-2017,15-10-2017,15-10-2017,3,9,deliverd
1180,1065,4,13-10-2017,16-10-2017,16-10-2017,1,3,deliverd
1181,1022,4,13-10-2017,16-10-2017,15-10-2017,2,7,deliverd
1182,1422,4,13-10-2017,14-10-2017,16-10-2017,2,7,deliverd
1183,216,4,14-10-2017,17-10-2017,17-10-2017,2,6,deliverd
1184,369,4,14-10-2017,15-10-2017,16-10-2017,2,6,deliverd
1185,960,4,14-10-2017,16-10-2017,17-10-2017,2,6,deliverd
1186,1120,4,14-10-2017,16-10-2017,15-10-2017,2,6,deliverd
1187,486,4,15-10-2017,18-10-2017,16-10-2017,2,6,deliverd
1188,647,4,15-10-2017,18-10-2017,17-10-2017,2,7,deliverd
1189,1090,4,15-10-2017,17-10-2017,18-10-2017,2,6,deliverd
1190,34,4,16-10-2017,19-10-2017,17-10-2017,2,6,deliverd
1191,186,4,17-10-2017,18-10-2017,18-10-2017,2,6,deliverd
1192,1114,4,17-10-2017,19-10-2017,18-10-2017,2,6,deliverd
1193,1412,4,17-10-2017,19-10-2017,19-10-2017,2,7,deliverd
1194,192,4,19-10-2017,22-10-2017,22-10-2017,1,2,deliverd
1195,229,4,19-10-2017,21-10-2017,21-10-2017,2,7,deliverd
1196,508,4,19-10-2017,21-10-2017,20-10-2017,2,6,deliverd
1197,269,4,21-10-2017,23-10-2017,23-10-2017,2,6,deliverd
1198,1289,4,22-10-2017,24-10-2017,24-10-2017,2,7,deliverd
1199,318,4,23-10-2017,24-10-2017,26-10-2017,1,2,deliverd
1200,48,4,23-10-2017,25-10-2017,26-10-2017,2,6,deliverd
1201,201,4,23-10-2017,24-10-2017,24-10-2017,2,6,deliverd
1202,593,4,24-10-2017,25-10-2017,25-10-2017,2,6,deliverd
1203,1191,4,25-10-2017,27-10-2017,26-10-2017,2,7,deliverd
1204,1277,4,25-10-2017,28-10-2017,28-10-2017,2,6,deliverd
1205,1091,4,26-10-2017,28-10-2017,28-10-2017,1,2,deliverd
1206,222,4,26-10-2017,29-10-2017,29-10-2017,2,6,deliverd
1207,1002,4,26-10-2017,28-10-2017,27-10-2017,2,6,deliverd
1208,1226,4,26-10-2017,28-10-2017,27-10-2017,2,7,deliverd
1209,1342,4,26-10-2017,27-10-2017,29-10-2017,2,7,deliverd
1210,730,4,26-10-2017,27-10-2017,29-10-2017,3,8,deliverd
1211,19,4,27-10-2017,28-10-2017,29-10-2017,2,7,deliverd
1212,213,4,27-10-2017,30-10-2017,29-10-2017,2,6,deliverd
1213,669,4,27-10-2017,29-10-2017,29-10-2017,3,9,deliverd
1214,783,4,28-10-2017,29-10-2017,29-10-2017,2,6,deliverd
1215,807,4,28-10-2017,31-10-2017,30-10-2017,2,7,deliverd
1216,886,4,28-10-2017,30-10-2017,29-10-2017,2,7,deliverd
1217,1155,4,28-10-2017,31-10-2017,30-10-2017,2,7,deliverd
1218,1017,4,30-10-2017,01-11-2017,31-10-2017,1,2,deliverd
1219,840,4,30-10-2017,02-11-2017,02-11-2017,2,7,deliverd
1220,803,4,31-10-2017,03-11-2017,03-11-2017,2,6,deliverd
1221,1290,4,31-10-2017,02-11-2017,01-11-2017,2,7,deliverd
1222,482,4,01-11-2017,04-11-2017,03-11-2017,3,9,deliverd
1223,1207,4,02-11-2017,03-11-2017,03-11-2017,2,6,deliverd
1224,544,4,03-11-2017,04-11-2017,04-11-2017,2,6,deliverd
1225,768,4,04-11-2017,05-11-2017,07-11-2017,1,2,deliverd
1226,226,4,04-11-2017,07-11-2017,06-11-2017,2,7,deliverd
1227,702,4,04-11-2017,07-11-2017,06-11-2017,2,6,deliverd
1228,1041,4,04-11-2017,06-11-2017,06-11-2017,2,6,deliverd
1229,89,4,05-11-2017,08-11-2017,06-11-2017,1,3,deliverd
1230,1107,4,05-11-2017,06-11-2017,07-11-2017,2,6,deliverd
1231,1180,4,05-11-2017,07-11-2017,06-11-2017,2,6,deliverd
1232,665,4,06-11-2017,07-11-2017,09-11-2017,1,3,deliverd
1233,462,4,06-11-2017,07-11-2017,08-11-2017,2,6,deliverd
1234,19,3,07-11-2017,07-11-2017,NULL,2,6,shipped
1235,210,4,07-11-2017,08-11-2017,09-11-2017,2,6,deliverd
1236,243,4,08-11-2017,11-11-2017,09-11-2017,2,7,deliverd
1237,571,4,09-11-2017,12-11-2017,11-11-2017,1,2,deliverd
1238,998,4,09-11-2017,10-11-2017,11-11-2017,2,6,deliverd
1239,1197,4,09-11-2017,10-11-2017,11-11-2017,2,7,deliverd
1240,903,4,10-11-2017,11-11-2017,11-11-2017,2,7,deliverd
1241,1170,4,10-11-2017,12-11-2017,11-11-2017,2,7,deliverd
1242,303,4,11-11-2017,12-11-2017,12-11-2017,2,6,deliverd
1243,346,4,11-11-2017,13-11-2017,14-11-2017,2,6,deliverd
1244,333,4,12-11-2017,14-11-2017,13-11-2017,2,6,deliverd
1245,1166,4,13-11-2017,16-11-2017,14-11-2017,2,7,deliverd
1246,1329,4,13-11-2017,16-11-2017,16-11-2017,2,7,deliverd
1247,426,4,16-11-2017,18-11-2017,17-11-2017,1,2,deliverd
1248,1367,4,16-11-2017,17-11-2017,18-11-2017,1,3,deliverd
1249,545,4,17-11-2017,18-11-2017,20-11-2017,2,6,deliverd
1250,1188,4,17-11-2017,19-11-2017,18-11-2017,2,6,deliverd
1251,289,4,17-11-2017,19-11-2017,19-11-2017,3,9,deliverd
1252,110,4,18-11-2017,20-11-2017,21-11-2017,1,3,deliverd
1253,44,4,18-11-2017,21-11-2017,21-11-2017,2,6,deliverd
1254,1098,4,18-11-2017,19-11-2017,19-11-2017,2,7,deliverd
1255,375,4,19-11-2017,20-11-2017,21-11-2017,2,6,deliverd
1256,458,4,19-11-2017,20-11-2017,22-11-2017,2,6,deliverd
1257,1136,4,19-11-2017,22-11-2017,20-11-2017,2,7,deliverd
1258,1099,4,20-11-2017,21-11-2017,22-11-2017,2,7,deliverd
1259,4,3,21-11-2017,21-11-2017,NULL,2,7,shipped
1260,1117,4,22-11-2017,23-11-2017,24-11-2017,2,6,deliverd
1261,435,4,23-11-2017,25-11-2017,24-11-2017,2,7,deliverd
1262,509,4,23-11-2017,26-11-2017,26-11-2017,2,6,deliverd
1263,1408,4,23-11-2017,26-11-2017,26-11-2017,2,6,deliverd
1264,113,4,24-11-2017,27-11-2017,25-11-2017,2,6,deliverd
1265,950,4,24-11-2017,27-11-2017,27-11-2017,2,7,deliverd
1266,387,4,25-11-2017,28-11-2017,27-11-2017,2,6,deliverd
1267,467,4,25-11-2017,26-11-2017,26-11-2017,2,6,deliverd
1268,774,4,26-11-2017,28-11-2017,29-11-2017,1,3,deliverd
1269,1236,4,26-11-2017,29-11-2017,29-11-2017,2,6,deliverd
1270,1388,4,26-11-2017,29-11-2017,29-11-2017,2,6,deliverd
1271,734,4,27-11-2017,30-11-2017,30-11-2017,2,6,deliverd
1272,935,4,27-11-2017,29-11-2017,30-11-2017,2,6,deliverd
1273,1268,4,27-11-2017,29-11-2017,29-11-2017,2,6,deliverd
1274,1364,4,28-11-2017,29-11-2017,01-12-2017,2,7,deliverd
1275,165,4,29-11-2017,01-12-2017,30-11-2017,1,2,deliverd
1276,893,4,30-11-2017,03-12-2017,02-12-2017,2,6,deliverd
1277,227,4,01-12-2017,04-12-2017,02-12-2017,2,6,deliverd
1278,980,4,01-12-2017,02-12-2017,04-12-2017,2,7,deliverd
1279,1014,4,01-12-2017,04-12-2017,03-12-2017,2,6,deliverd
1280,123,4,01-12-2017,03-12-2017,03-12-2017,3,9,deliverd
1281,1060,4,02-12-2017,05-12-2017,05-12-2017,2,6,deliverd
1282,320,4,03-12-2017,05-12-2017,05-12-2017,2,6,deliverd
